algorithm_family,algorithm,nodes,area_width_m,area_height_m,channel_model,ai_compute_scale,runs,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,dcr_mean,dcr_std,dcr_ci95_low,dcr_ci95_high,tx_packets_mean,tx_packets_std,tx_packets_ci95_low,tx_packets_ci95_high,energy_mj_mean,energy_mj_std,energy_mj_ci95_low,energy_mj_ci95_high,energy_tx_mj_mean,energy_tx_mj_std,energy_tx_mj_ci95_low,energy_tx_mj_ci95_high,energy_rx_mj_mean,energy_rx_mj_std,energy_rx_mj_ci95_low,energy_rx_mj_ci95_high,energy_infer_mj_mean,energy_infer_mj_std,energy_infer_mj_ci95_low,energy_infer_mj_ci95_high,energy_consensus_mj_mean,energy_consensus_mj_std,energy_consensus_mj_ci95_low,energy_consensus_mj_ci95_high,energy_estimate_mj_mean,energy_estimate_mj_std,energy_estimate_mj_ci95_low,energy_estimate_mj_ci95_high,energy_prediction_mj_mean,energy_prediction_mj_std,energy_prediction_mj_ci95_low,energy_prediction_mj_ci95_high,collisions_mean,collisions_std,collisions_ci95_low,collisions_ci95_high,mean_lead_time_s_mean,mean_lead_time_s_std,mean_lead_time_s_ci95_low,mean_lead_time_s_ci95_high,ai_compute_energy_mj_mean,ai_compute_energy_mj_std
intelligent_dstep,dstep_full,50,100,100,rician,1.5,10,0.99899,0.0031939004367700623,0.9970104000000001,1.0009696000000001,1.0,0.0,1.0,1.0,99.1,3.665151201974256,96.82831574964007,101.37168425035992,1304.5136,59.8057969762872,1267.445582997571,1341.581617002429,36.10186,1.1429736131881794,35.393437615063206,36.8102823849368,256.428,31.37629423625423,236.98077135285337,275.8752286471466,348.75,0.0,348.75,348.75,78.75,0.0,78.75,78.75,356.94,20.9283921981599,343.96844812614927,369.9115518738507,111.54375,6.540122561924969,107.49014003942165,115.59735996057836,3061.1,132.50446533356276,2978.9728815230114,3143.2271184769884,3.62839,1.8730518563444942,2.4674604318355993,4.789319568164401,895.98375,27.468514760084883
classical_baseline,event_driven,50,100,100,rician,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,722.16656,11.561166471251944,715.0008747823246,729.3322452176754,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,periodic,50,100,100,rician,1.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71787.8,25.724177991402044,71771.85598929587,71803.74401070413,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,distributed_edge,50,100,100,rician,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,1187.1665600000001,11.561166471251905,1180.0008747823247,1194.3322452176756,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,465.0,0.0,465.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2934,0.40756359830910643,0.040789464641977635,0.5460105353580224,465.0,0.0
intelligent_dstep,dstep_full,50,100,100,rician,2.0,10,0.99899,0.0031939004367700623,0.9970104000000001,1.0009696000000001,1.0,0.0,1.0,1.0,99.1,3.665151201974256,96.82831574964007,101.37168425035992,1603.17486,68.96155822108753,1560.4320433853027,1645.9176766146975,36.10186,1.1429736131881794,35.393437615063206,36.8102823849368,256.428,31.37629423625423,236.98077135285337,275.8752286471466,465.0,0.0,465.0,465.0,105.0,0.0,105.0,105.0,475.92,27.904522930879867,458.6245975015324,493.21540249846765,148.725,8.720163415899954,143.32018671922887,154.12981328077112,3061.1,132.50446533356276,2978.9728815230114,3143.2271184769884,3.62839,1.8730518563444942,2.4674604318355993,4.789319568164401,1194.645,36.624686346779825
classical_baseline,event_driven,50,100,100,rician,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,722.16656,11.561166471251944,715.0008747823246,729.3322452176754,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,periodic,50,100,100,rician,2.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71787.8,25.724177991402044,71771.85598929587,71803.74401070413,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,distributed_edge,50,100,100,rician,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,1419.6665600000001,11.561166471251905,1412.5008747823247,1426.8322452176756,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,697.5,0.0,697.5,697.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2934,0.40756359830910643,0.040789464641977635,0.5460105353580224,697.5,0.0
intelligent_dstep,dstep_full,50,100,100,rician,3.0,10,0.99899,0.0031939004367700623,0.9970104000000001,1.0009696000000001,1.0,0.0,1.0,1.0,99.1,3.665151201974256,96.82831574964007,101.37168425035992,2200.49734,87.27334316861656,2146.4047614876563,2254.5899185123435,36.10186,1.1429736131881794,35.393437615063206,36.8102823849368,256.428,31.37629423625423,236.98077135285337,275.8752286471466,697.5,0.0,697.5,697.5,157.5,0.0,157.5,157.5,713.88,41.8567843963198,687.9368962522985,739.8231037477015,223.0875,13.080245123849938,214.9802800788433,231.19471992115672,3061.1,132.50446533356276,2978.9728815230114,3143.2271184769884,3.62839,1.8730518563444942,2.4674604318355993,4.789319568164401,1791.9675,54.937029520169766
classical_baseline,event_driven,50,100,100,rician,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,722.16656,11.561166471251944,715.0008747823246,729.3322452176754,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,periodic,50,100,100,rician,3.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71787.8,25.724177991402044,71771.85598929587,71803.74401070413,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,distributed_edge,50,100,100,rician,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,1652.1665600000001,11.561166471251905,1645.0008747823247,1659.3322452176756,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,930.0,0.0,930.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2934,0.40756359830910643,0.040789464641977635,0.5460105353580224,930.0,0.0
intelligent_dstep,dstep_full,50,100,100,rician,4.0,10,0.99899,0.0031939004367700623,0.9970104000000001,1.0009696000000001,1.0,0.0,1.0,1.0,99.1,3.665151201974256,96.82831574964007,101.37168425035992,2797.81985,105.58530169258358,2732.377402006219,2863.2622979937805,36.10186,1.1429736131881794,35.393437615063206,36.8102823849368,256.428,31.37629423625423,236.98077135285337,275.8752286471466,930.0,0.0,930.0,930.0,210.0,0.0,210.0,210.0,951.84,55.809045861759735,917.2491950030648,986.4308049969353,297.45,17.440326831799908,286.64037343845774,308.25962656154223,3061.1,132.50446533356276,2978.9728815230114,3143.2271184769884,3.62839,1.8730518563444942,2.4674604318355993,4.789319568164401,2389.29,73.24937269355965
classical_baseline,event_driven,50,100,100,rician,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,873.2,16.143798258843,863.193970173496,883.206029826504,722.16656,11.561166471251944,715.0008747823246,729.3322452176754,363.07656,6.712591316026912,358.91605279813956,367.2370672018604,243.09,8.928616914169856,237.55598590243935,248.62401409756066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41310.9,798.5882613156239,40815.9298675875,41805.8701324125,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,periodic,50,100,100,rician,4.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1500.0,0.0,1500.0,1500.0,1009.7,0.0,1009.7,1009.7,623.7,0.0,623.7,623.7,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71787.8,25.724177991402044,71771.85598929587,71803.74401070413,0.2974,0.40756359830910643,0.04478946464197764,0.5500105353580224,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,0.1,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1517.18368,17.160565127757298,1506.5474515390833,1527.8199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,46.5,0.0,46.5,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,46.5,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,0.1,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,1185.13268,52.79822826951255,1152.4079990803825,1217.8573609196173,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,46.5,0.0,46.5,46.5,10.5,0.0,10.5,10.5,57.984,2.206762938484029,56.61623416023551,59.3517658397645,18.12,0.6896134182762594,17.692573175073598,18.547426824926404,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,133.104,2.8963763567602907
classical_baseline,event_driven,100,100,100,log_normal,0.1,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,periodic,100,100,100,log_normal,0.1,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293981.7,11.392492654765633,293974.6388598969,293988.7611401031,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,0.25,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1586.93368,17.160565127757298,1576.2974515390833,1597.5699084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,116.25,0.0,116.25,116.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,116.25,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,0.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,1384.78868,57.1425185617855,1349.3713800608366,1420.2059799391636,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,116.25,0.0,116.25,116.25,26.25,0.0,26.25,26.25,144.96,5.5169073462100755,141.54058540058878,148.37941459941123,45.29998,1.7240214214961989,44.23142045233756,46.36853954766244,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,332.75998,7.240928767591458
classical_baseline,event_driven,100,100,100,log_normal,0.25,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,periodic,100,100,100,log_normal,0.25,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293981.7,11.392492654765633,293974.6388598969,293988.7611401031,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1703.18368,17.160565127757298,1692.5474515390833,1713.8199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,232.5,0.0,232.5,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,232.5,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,1717.54867,64.38300939944484,1677.643667345618,1757.4536726543818,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,232.5,0.0,232.5,232.5,52.5,0.0,52.5,52.5,289.92,11.033814692420151,283.08117080117756,296.75882919882247,90.6,3.448067091381294,88.46286587536798,92.73713412463201,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,665.52,14.481881783801462
classical_baseline,event_driven,100,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,periodic,100,100,100,log_normal,0.5,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293981.7,11.392492654765633,293974.6388598969,293988.7611401031,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1819.43368,17.160565127757298,1808.7974515390833,1830.0699084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,348.75,0.0,348.75,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,348.75,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,2050.30869,71.62360768155283,2005.9159180356403,2094.7014619643596,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,348.75,0.0,348.75,348.75,78.75,0.0,78.75,78.75,434.88,16.550722038630223,424.6217562017663,445.1382437982337,135.90002,5.172112761467341,132.69431129827387,139.10572870172615,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,998.28002,21.722834800059225
classical_baseline,event_driven,100,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,periodic,100,100,100,log_normal,0.75,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293981.7,11.392492654765633,293974.6388598969,293988.7611401031,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1935.68368,17.160565127757298,1925.0474515390833,1946.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,465.0,0.0,465.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,465.0,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,2383.06868,78.86424840445481,2334.188112420586,2431.9492475794136,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,465.0,0.0,465.0,465.0,105.0,0.0,105.0,105.0,579.84,22.067629384840302,566.1623416023551,593.5176583976449,181.2,6.896134182762588,176.92573175073596,185.47426824926401,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,1331.04,28.963763567602925
classical_baseline,event_driven,100,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,periodic,100,100,100,log_normal,1.0,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,3000.0,0.0,3000.0,3000.0,2019.4,0.0,2019.4,2019.4,1247.4,0.0,1247.4,1247.4,540.0,0.0,540.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293981.7,11.392492654765633,293974.6388598969,293988.7611401031,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
classical_baseline,distributed_edge,100,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,2051.93368,17.160565127757284,2041.2974515390833,2062.569908460917,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,581.25,0.0,581.25,581.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49454,0.30839645912364166,0.3033938943003023,0.6856861056996977,581.25,0.0
intelligent_dstep,dstep_full,100,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,2.260776661041756,200.5987561081509,203.4012438918491,2715.82868,86.10499663153892,2662.4602501737495,2769.1971098262507,73.38873,0.7050428608720627,72.95173990747419,73.8257200925258,746.64,49.652166115890644,715.865268605299,777.414731394701,581.25,0.0,581.25,581.25,131.25,0.0,131.25,131.25,724.8,27.584536731050353,707.7029270029439,741.8970729970561,226.49999,8.620172159333915,221.15715194213166,231.84282805786833,14920.2,295.1390632679223,14737.270913382627,15103.129086617375,5.08692,1.4062089040316086,4.215342691461193,5.958497308538807,1663.79999,36.20470889034097
classical_baseline,event_driven,100,100,100,log_normal,1.25,10,1.0,0.0,1.0,1.0,0.998,0.004216370213557843,0.9953866666666666,1.0006133333333334,1729.6,25.060814919799483,1714.0671459873665,1745.1328540126333,1470.68368,17.160565127757298,1460.0474515390833,1481.3199084609168,719.16768,10.420286843652626,712.709119301547,725.626240698453,519.516,10.269223923938943,513.15106906922,525.88093093078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168326.7,2462.1727554698064,166800.62951558092,169852.7704844191,0.49854,0.30839645912364166,0.3073938943003023,0.6896861056996977,0.0,0.0
